target r,target y,target x
25,294,558
time,widget x,widget y
1.55904912949,285,159
1.94222998619,286,159
1.97122311592,298,159
1.99932813644,310,162
2.02814602852,316,164
2.05641913414,325,168
2.08503198624,334,175
2.11436414719,343,182
2.14267611504,349,189
2.17067313194,364,205
2.19938802719,376,218
2.22819519043,381,223
2.25741219521,391,234
2.28608202934,400,241
2.31507110596,408,246
2.34337711334,413,249
2.37178611755,423,255
2.4000120163,433,257
2.42886805534,437,258
2.42886805534,442,259
2.45725512505,445,260
2.48578619957,450,261
2.51499414444,453,261
2.54412412643,455,261
2.57352900505,460,261
2.60236120224,462,261
2.69179201126,464,261
2.72066020966,470,262
2.74909520149,481,266
2.77780914307,488,269
2.80636906624,496,272
2.8347671032,505,276
2.86380410194,514,281
2.89170503616,518,283
2.92021799088,522,284
2.94925022125,522,284
3.0344440937,526,284
3.06349802017,535,284
3.09231209755,538,284
3.12119913101,541,285
3.32143616676,542,286
3.35040807724,542,286
3.52195501328,544,289
3.5508351326,545,292
3.57966017723,545,292
